product_name,category,price,product_url,img_link,memberNo,skintype,skinton,skinconcerns,goodsNo,gdasContent,gdasValue,date
[시카보다 4배*강한] 한율 어린쑥 수분진정 토너 150ml ,스킨/토너,"21,600",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000183751&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=7,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018375106ko.jpg?l=ko,M0000003815091,['건성'],['쿨톤'],"['미백', '민감성', '잡티', '트러블']",A000000183751,촉촉하고 향긋하니 좋아요~ <br/>순한성분인것 같아 잘 쓸 것 같아요!,10,2024.08.30
아이오페 스템3 소프너 150ml,스킨/토너,"31,500",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184652&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=8,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018465205ko.jpg?l=ko,M0000012538486,['트러블성'],['여름쿨톤'],"['모공', '민감성', '블랙헤드', '잡티', '트러블']",A000000184652,닦토용은 따로 쓰고 각질제거 하고 나서<br/>써줄 점성 있는 보습력 있는 스킨 찾던중에<br/>아이오페 제품을 좋아해서 구매해봤는데 좋아요 ㅎㅎ<br/>펌핑타입이라 쓰기 편하고 좋습니다 ㅎㅎ<br/>촉촉하고 좋아요 점도 있는 제형이라<br/>환절기나 각질케어 후에 사용하기 좋습니다 ㅎㅎ,10,2024.06.04
[민감진정] 라운드랩 소나무 진정 시카 토너 250ml,스킨/토너,"23,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000184790&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=9,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018479001ko.jpg?l=ko,M0000002490849,,,,A000000184790,가볍게 바르기 좋고 진정에 좋아요 닦토로 하기도 좋고 수분토너 하기도 좋아요,10,2024.11.03
[이동욱PICK] 더마펌 수딩 리페어 토너 R4 200ml+200ml 기획,스킨/토너,"24,500",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185123&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=10,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018512307ko.jpg?l=ko,M0000014375505,['복합성'],['쿨톤'],"['모공', '블랙헤드', '탄력', '트러블']",A000000185123,두통 다 쓰고 또 두통 재구매했어요 세안 후 바로 바르면 속건조도 잡히고 좋아요 처음에는 향이 너무 강하다고 생각했는데 쓰다보니 별 생각없이 좋아요,10,2023.08.26
라끄베르 옴므 리차지 시카 애프터쉐이브 185ml,스킨/토너,"12,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185156&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=11,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018515601ko.jpg?l=ko,M0000010225067,['복합성'],['웜톤'],"['각질', '다크서클', '미백', '블랙헤드', '잡티', '트러블']",A000000185156,오프라인매장에서 쇼핑하던중에 남자친구 아버지 화장품 다떨어지셨다실래 구매하게 되었터요 <br/>사실은 이 제품이 진열되어닜는 상품들중에서 마침 또 행사를하고있어 가장 저렴하더라구요 테스터로 사용해보니 향더도 무난하고 괜탆더라구여 남친도 맡아보더니 향 좋은걸로 사용하면 좋아하실서거라 하더라구요 <br/>막상드려보니 향 끝내준다면서 마음에 그신다 하시고 무척 좋아하시더라구요 다행히😅<br/>아버님깨 이쁨도 받고 저는 저렴하게 구매하고 적립금도 받을수있고 일석이조라 생갓이 드니 더더욱 좋더라구요<br/>이엄식으로 활용하고 이득?(ㅋ) 볼수 있으니 더더욱 손이가고 찾가아게만 되는것같아요 <br/>여러방면으로 도움이되니 안갈수가 앖네요 없어서는 안될 그런 존재가ㅜ되어버렸네요<br/>앞우로도 쓰개되고 찾게될 곳이에요ㅎ 최고👍👍,10,2023.10.11
차앤박(CNP) 옴므랩 프레쉬 토너 120ml 기획세트(+로션31ml&클렌징폼50ml 증정),스킨/토너,"18,500",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185985&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=12,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018598503ko.jpg?l=ko,M0000018348033,,,,A000000185985,많이 고민하고 후기도 찾아 읽고 산 건데 포장을 열어보니 개봉여부스티커가 뜯어져 있더군요. 넘 실망했네요. 누군가 반품한 제품일 수도 있잖아요. 교환신청하려고 1대1문의를 했는데 하루가 꼬박 지나야 답이 오고 진짜 번거롭네요,6,2024.05.14
[모공피지] 이니스프리 화산송이 파하 모공 매끈결 토너 170mL,스킨/토너,"15,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186732&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=13,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018673205ko.jpg?l=ko,M0000021755197,,,,A000000186732,청보리 필링토너가 단종되는 바람에 사용했던 화산송이~<br/>때마침 여름이었어서 보송하게 마무리되니 너무 잘 썼어요❢ <br/>여름에 사용하기 정말 좋아요~~<br/>다행이도 청보리가 다시 출시되어 저는 원래 쓰던 청보리로 갈아탑니다^^ 화상송이가 별로인게 아니라 청보리가 넘사로 좋아요❢ 각질제거에 산뜻한 마무리~ 그냥 최고임✩,10,2024.01.17
톤28 플러스마이너스 pH 균형제 (토너)250ml,스킨/토너,"28,700",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000186846&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=14,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018684603ko.jpg?l=ko,M0000024497756,,,,A000000186846,남자친구 여름에 얼굴 기름 때문에 .....힘들어해서...밸런스좀 맞춰주려고 선물했어요,10,2024.06.18
빌리프 슈퍼 드랍스 비타민C 워터트리트먼트 150ML ,스킨/토너,"33,600",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187241&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=15,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018724105ko.jpg?l=ko,M0000000307983,['복합성'],['봄웜톤'],"['민감성', '트러블']",A000000187241,⭐️주르륵 흐르는 가벼운 제형<br/>⭐️여름철에 사용하기 좋아요<br/>⭐️민감성피부도 OK<br/><br/><br/>햇빛이 강한데 막 돌아다녀서<br/>얼굴이 너무 탔더라고요😱<br/><br/>그래서 먹는 비타민과 함께<br/>2주 동안 열심히 발라보았어요.<br/><br/>첫 번째 사진처럼 주르륵 흐르는 제형에<br/>쫀득함 없는 가벼운 텍스처예요.<br/><br/>그래서 바르는 것보다 <br/>흘러내려서 사라지는 게 더 많은 느낌..?<br/><br/>스포이드나 펌핑이나 스프레이 용기에<br/>들어있었으면 어땠을까 생각해 봤어요.<br/><br/>왜냐하면 닦토보다는 &#039;흡토&#039;를 추천하길래<br/>손바닥에 덜어서 썼는데 좀 불편하더라고요.<br/><br/>다음으로 여름철에 사용하기 좋다는 것은<br/>정말 사용감이 가볍기 때문이에요.<br/><br/>끈적임이 1도 없어서 기초 가볍게 하고 싶을 땐<br/>이 제품+크림만 바르고 자는데 얼굴이 산뜻해요.<br/><br/>제가 민감성 피부라서 미백/주름 제품이 안 맞는데<br/>이건 바른 후 가려움도 거의 없고 트러블도 안 났어요.<br/><br/>지금까지 사용해 본 비타민C 제품 중에서는<br/>제 피부랑 가장 잘 맞아서 같은 라인 다른 것들도<br/>사 보고 싶다는 생각이 들더라고요👍<br/><br/>한 가지 이해할 수 없었던 점은<br/>네 번째~다섯 번째 사진처럼 <br/>박스부터 본품까지 온통 영어 투성이라서<br/>한국인인 저는 엥? 이거 뭐야? 싶더라고요.<br/><br/>빌리프=LG생활건강<br/>그런데 왜 영어를 이렇게 많이..?<br/><br/>한글로 사용법이 자세히 적혀 있다면<br/>구매한 사람들에게 더 도움이 되지 않을까요?<br/><br/>글씨도 너무 깨알 같아서 읽다가 포기하고<br/>올리브영 어플 들어와서 사용법 찾아봤어요;;<br/><br/>여름철 데일리로 사용할 수 있는<br/>비타민 미백제품 찾으시는 분들에게 추천합니다🥰,10,2023.07.28
헤라 옴므 에센스인스킨 125ML,스킨/토너,"46,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187652&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=16,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018765204ko.jpg?l=ko,M0000019907098,['복합성'],['웜톤'],"['모공', '미백', '민감성', '트러블']",A000000187652,"피부가 민감해지기 쉬운 계절이 오고 있습니다. 차가워진날씨에 찬바람, 건조해지기 쉬운 습도 까지...피부의 적들이 많아지는 계절인데요 이럴때일수록 더욱더 피부에 신경을 써야하는데요. 그중에서도 가장중요하다고 할수있는 기초케어 제품을 구입할때가 되어서 찾아보던중에 예전부터 자주 애용했었던 헤라 옴므 에센스 인 스킨 제품을 발견하게되어서 구입하게되었습니다. 워낙 남성제품으로도 너무나도 유명했던 헤라 옴므 제품이라서 믿고 구매하였는데요. 이번에 새로 구입하게된 에센스 인 스킨이라니 정말 좋은기회라 생각하고 바로 구매하였습니다. 일단 향도 산뜻하니 겨울철에 잘어울리는 스킨향에 제형자체도 부드러운 에센스제형이라서 너무나도 산뜻하고 부드럽게 발라지는 새로움을 느끼게 되었습니다. 게다가 기획셋트라서 추가 구성품까지 너무나도 좋은 기회입니다. 다들 놓치지 마시고 이번기회에 구매들하세요.",10,2023.03.13
조선미녀 붉은 팥 수분 워터 젤 100ml,스킨/토너,"14,400",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000188598&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=17,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018859802ko.jpg?l=ko,M0000010887134,,,,A000000188598,"젤타입을 선호하는 수부지 피부라서 구매해 봤습니당<br/>처음에는 유분기가 많이 느껴지지 않고, 산뜻하게 흡수되어 처음에는 좋은 느낌이에요. 흡수력은 정말 뛰어난 느낌!<br/>하지만!!!! 생각했던것보다 남는 유분기가 많아서 흡수 후에 조금 끈적이는 편이라 결국 저녁에만 이용하게 되어서 매우 아쉬움..<br/>끈적이는건 개인차라고 생각하지만, 젤은 보통 흡수 후에 느낌이 안나는 편을 선호하여 구입한다고 생까함.<br/>사용시에는 생각보다 많이 짜게 되어서 항상 목에 덧발라 주고 있습니당<br/>붉은팥이라고 했는데 팥 관련 느낌은 전혀 안나요 하지만 처음 보는 원료라 계속 사용해보면서 기대해 봅니다<br/><br/>재구매는 생각보다 안할 것 같은게 화장 잘 먹을려고, <br/>지성이라 산뜻한 마무리가 필요해서, 시중에 잘 없는 젤 타입 구매 한건데 흡수는 싹 잘 되지만 조금 피부에 남는 느낌이 들어서 손에 잘 가질 않아요 ㅠㅠㅠ",8,2023.11.12
조선미녀 인삼에센스워터 150ml,스킨/토너,"18,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000188830&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=19,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018883004ko.jpg?l=ko,M0000018177378,,,,A000000188830,첫 구매 이후 마음에 들어서 한 병 이상씩 구비해 두고 있어요. 자극도 없고 촉촉해서 너무 좋아요,10,2024.08.17
[온라인용]브링그린 티트리시카수딩토너&크림세트_NEW,스킨/토너,"20,800",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000188990&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=20,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018899002ko.jpg?l=ko,M0000018348467,['민감성'],['여름쿨톤'],"['각질', '다크서클', '모공', '미백', '민감성', '아토피', '탄력']",A000000188990,가벼운제형이고 시원한 티트리향인데 건성인 제가 쓰기에는 여름인데도 속건조가 느껴져서 별로였습니다.. 여드름 났었는데 그래도 진정은 빨리 되는거같았어요. 여드름 나고 얼마안돼서 바로 들어갔습니다. 여드름 심한 지성분들께 추천드립니다.,8,2024.09.11
[NEW] 바이오힐보 세라뮨 하이드레이팅 크림 스킨 200ml,스킨/토너,"22,500",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189256&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=21,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018925604ko.jpg?l=ko,M0000016322901,['건성'],['봄웜톤'],"['각질', '다크서클', '잡티']",A000000189256,"이거 왜 안사요?<br/>출시되자마자 기획전에서 우연히 보고 본품 자체가 깔끔하게 예쁘고ㅎ 뭔가 좋아보여서 홀린 듯이 구매했는데 진짜 좋아요🥹 리뷰도 안 보고 바로 신상 산 건 처음인데도 만족스러운 구매였어요~~!!<br/><br/>건성이기도 하고 이제 가을이다보니 더 보습력있고 속건조 채워주는 제품이 필요했는데 딱 그 역할을 해줘요. 건성뿐만 아니라 모든 피부타입 다 잘 쓸 것 같아요.,,<br/>일단 나오는 입구가 겁나 특이해요 산 모양?ㅋㅋ 구멍이<br/>엄청 좁아서 적정량만 나오는 게 양 조절도 쉽게 되고 낭비하는 걸 막아줘서 진짜 좋았어요!!<br/>무향이라서 바를 때 거슬리는 것도 없고 세수하고 나와서 이거 발라주면 건조함 싹 잡아줌. 다른 일반 토너랑 이것저것 쓸 때보다 스킨케어 단계도 축소됨 저같은 귀차니즘분들에게도 추천합니다ㅜㅎㅎ 그리고 발림성이 진짜 부드러워서 너무 마음에 듭니다",10,2023.09.09
디마르3 디엑스 시타듀 리엑팅 토너 2.0 150ml ,스킨/토너,"29,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189404&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=22,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018940403ko.jpg?l=ko,M0000013281814,,,,A000000189404,좋아요. 근데 좀 효과가 떨어지는 느낌을 받긴해요. 아숩네요,10,2024.04.02
헤라 하이드로 리플렉팅 토너 170ml,스킨/토너,"55,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189586&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=23,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0018/A00000018958601ko.jpg?l=ko,M0000013256839,['복합성'],['웜톤'],"['미백', '잡티', '주름']",A000000189586,자극없이 순하면서 흡수력좋은 토너예요<br/>자극없는제품이라 사용하는데 불편함 없었고<br/>세면대옆에 놔두고 세안후 바로  바르는편인데 <br/>촉촉함이 만족스러워요<br/><br/>저는 건조함 심할때 토너도  2ㅡ3번 덧바르는데  <br/>그렇게 케어한날은 촉촉함이 더 좋더라구요ㅋㅋ,10,2023.12.25
[촉촉산뜻] 스킨푸드 블랙슈가 퍼펙트 2X 포 맨 180ml 2종 택1,스킨/토너,"14,000",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000190990&dispCatNo=100000100010013&t_page=카테고리관&t_click=스킨/토너_전체__상품상세&t_number=25,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0019/A00000019099004ko.jpg?l=ko,M0000003098887,['건성'],['쿨톤'],['민감성'],A000000190990,남성분들이 쓰기 딱 좋은 이유<br/>유분감이 느껴지지 않고 진짜 산뜻하네요<br/>워터리한 제형이라 바르기도 편할거 같구요<br/>각질정돈& 수분충전 딱 요거에 포커싱이 되어서<br/>무겁고 끈적한 느낌 싫어하는 사람들 & 남성분들께 딱이에용<br/>저희 아빠가 에멀젼 느낌 좋아하시는데 만족스럽다고 하셨어용 ㅎㅎ<br/><br/>도움이 되셨다면 좋아요 부탁드려요🩷,10,2024.01.06
